theory,variant,comparison_scope,direction,benchmark,full_status,variant_status,full_runtime_seconds,variant_runtime_seconds
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3241_terminationG_0.smt2,sat,timeout,656.0627782344818,1200.013767004013
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3247_terminationG_0.smt2,sat,timeout,508.8369858264923,1200.006890296936
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3273_terminationG_0.smt2,sat,timeout,453.54496002197266,1200.03466463089
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3278_terminationG_0.smt2,sat,timeout,632.0703823566437,1200.0102200508118
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3289_terminationG_0.smt2,timeout,sat,1200.015929698944,1103.8099827766418
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3300_terminationG_0.smt2,sat,timeout,299.8884153366089,1200.0208444595337
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3327_terminationG_0.smt2,sat,timeout,233.42440485954285,1200.0169093608856
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3332_terminationG_0.smt2,sat,timeout,373.5669276714325,1200.0156745910645
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3353_terminationG_0.smt2,sat,timeout,502.0766336917877,1200.0086739063263
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3358_terminationG_0.smt2,sat,timeout,634.0359873771667,1200.010038614273
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3383_edge_closing_0.smt2,sat,timeout,787.8438572883606,1200.0196788311005
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-1.t2__p3816_terminationG_0.smt2,unsat,timeout,53.85644507408142,1200.035300731659
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-12.t2__p3472_edge_closing_0.smt2,unsat,timeout,39.983264684677124,1200.0114102363586
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-21.t2__p3905_terminationG_0.smt2,unsat,timeout,189.57437014579773,1200.0151076316833
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-21.t2__p3910_terminationG_0.smt2,unsat,timeout,915.0917503833771,1200.0250959396362
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-21.t2__p3915_terminationG_0.smt2,unsat,timeout,148.44329118728638,1200.0180575847626
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4386_terminationG_0.smt2,unsat,timeout,243.48880815505981,1200.0216109752655
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4391_terminationG_0.smt2,unsat,timeout,197.67792081832886,1200.0125198364258
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4397_terminationG_0.smt2,unsat,timeout,312.6914119720459,1200.0197932720184
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4402_terminationG_0.smt2,unsat,timeout,564.7976939678192,1200.0197024345398
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-46.t2__p4417_terminationG_0.smt2,unsat,timeout,598.2357287406921,1200.016018152237
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-48.t2__p4491_terminationG_0.smt2,unsat,timeout,700.4458510875702,1200.0113098621368
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2__p4709_edge_closing_0.smt2,sat,timeout,921.7771990299225,1200.0205600261688
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2_fixed__p4609_edge_closing_0.smt2,sat,timeout,1180.9873976707458,1200.0141727924347
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-5.t2_fixed__p4622_edge_closing_0.smt2,sat,timeout,886.2445456981659,1200.006019115448
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-6.t2__p4844_terminationG_0.smt2,unsat,timeout,216.75334477424622,1200.0125827789307
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-7.t2__p5050_terminationG_0.smt2,unsat,timeout,239.25693321228027,1200.0161530971527
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-7.t2__p5055_terminationG_0.smt2,unsat,timeout,378.51678252220154,1200.006842136383
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4927_terminationG_0.smt2,unsat,timeout,976.6525776386261,1200.0037837028503
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__n_firewire_instrumented-PP.t2__p6206_terminationG_0.smt2,unsat,timeout,242.7448718547821,1200.0174715518951
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5296_terminationG_0.smt2,sat,timeout,651.2051231861115,1200.0393869876862
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5301_terminationG_0.smt2,sat,timeout,919.621621131897,1200.0117163658142
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5306_terminationG_0.smt2,sat,timeout,1099.4635961055756,1200.0158655643463
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__nakata.t2__p5334_terminationG_0.smt2,unsat,timeout,328.42697978019714,1200.0110473632812
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__non_term.t2__p6236_terminationG_0.smt2,unsat,timeout,992.8176391124725,1200.0035479068756
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__p-46.t2_fixed__p6665_terminationG_0.smt2,unsat,timeout,31.09387755393982,1200.0225324630737
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__p_armc.t2__p6946_terminationG_0.smt2,sat,timeout,71.84245705604553,1200.0096583366394
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__pgarch.t2__p7284_terminationG_0.smt2,sat,timeout,666.7564804553986,1200.019766330719
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__polling.t2_fixed__p7336_terminationG_0.smt2,sat,timeout,4.8979926109313965,1200.0184559822083
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__queens.t2__p8374_terminationG_0.smt2,sat,timeout,188.09161376953125,1200.0157387256622
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__queens.t2_fixed__p8359_terminationG_0.smt2,sat,timeout,741.108283996582,1200.0138442516327
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9254_edge_closing_0.smt2,sat,timeout,642.5933673381805,1200.0183370113373
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9255_edge_closing_0.smt2,unsat,timeout,573.7050280570984,1200.0037343502045
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9262_edge_closing_0.smt2,timeout,sat,1200.0013537406921,911.9603459835052
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12020_terminationG_0.smt2,sat,timeout,833.5571429729462,1200.0037605762482
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13882_safety_0.smt2,unsat,timeout,659.296126127243,1200.0081179141998
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p12007_edge_closing_0.smt2,sat,timeout,888.7559676170349,1200.0163447856903
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9287_terminationG_0.smt2,sat,timeout,1199.4472935199738,1200.0233459472656
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9309_terminationG_0.smt2,sat,timeout,437.135954618454,1200.0233809947968
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9316_terminationG_0.smt2,sat,timeout,930.5246510505676,1200.0057954788208
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p9326_terminationG_0.smt2,sat,timeout,249.4581298828125,1200.0089433193207
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2__p19700_safety_0.smt2,unsat,timeout,442.50246238708496,1200.027480840683
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15170_terminationG_0.smt2,sat,timeout,930.7015888690948,1200.0014538764954
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15185_terminationG_0.smt2,sat,timeout,823.4284670352936,1200.0298125743866
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p15190_terminationG_0.smt2,sat,timeout,4.719222784042358,1200.0151088237762
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p17911_edge_closing_0.smt2,sat,timeout,313.6956675052643,1200.0012016296387
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21508_terminationG_0.smt2,sat,timeout,497.47020196914673,1200.018268585205
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2,timeout,unsat,1200.001036643982,753.1942763328552
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2__p21878_terminationG_0.smt2,sat,timeout,745.7578482627869,1200.0124373435974
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2__p22118_edge_closing_0.smt2,sat,timeout,43.818687200546265,1200.015605211258
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-3.t2__p22184_terminationG_0.smt2,sat,timeout,1164.986330986023,1200.0236186981201
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22434_terminationG_0.smt2,sat,timeout,927.6080536842346,1200.0120024681091
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22480_terminationG_0.smt2,sat,timeout,998.8808617591858,1200.0194156169891
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2,sat,timeout,313.49445033073425,1200.0008506774902
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22531_terminationG_0.smt2,sat,timeout,895.5735549926758,1200.0090341567993
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22582_terminationG_0.smt2,sat,timeout,1096.4871366024017,1200.0251998901367
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22587_terminationG_0.smt2,sat,timeout,506.1004948616028,1200.003099679947
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22635_terminationG_0.smt2,sat,timeout,909.3872787952423,1200.0265226364136
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22639_terminationG_0.smt2,sat,timeout,239.19895958900452,1200.0163519382477
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22683_terminationG_0.smt2,sat,timeout,957.4066071510315,1200.0184061527252
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22687_terminationG_0.smt2,sat,timeout,534.8276474475861,1200.0167236328125
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-n1.t2_fixed__p23125_terminationG_0.smt2,unsat,timeout,668.5837371349335,1200.0115087032318
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__slayer-n2-filtered.t2__p23184_terminationG_0.smt2,unsat,timeout,1032.924860715866,1200.0032649040222
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__small01.t2__p23469_terminationG_0.smt2,unsat,timeout,238.28964281082153,1200.014645576477
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__small01.t2__p23479_terminationG_0.smt2,unsat,timeout,163.83394527435303,1200.0116477012634
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__small35.t2__p24045_terminationG_0.smt2,unsat,timeout,133.13344168663025,1200.0111012458801
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__small35.t2__p24055_terminationG_0.smt2,unsat,timeout,236.1988594532013,1200.0216417312622
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__spiral.t2__p24122_terminationG_0.smt2,sat,timeout,922.8262219429016,1200.009952545166
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__st88.t2_fixed__p24206_terminationG_0.smt2,unsat,timeout,617.6191689968109,1200.0025703907013
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24601_terminationG_0.smt2,sat,timeout,606.8150715827942,1200.0160765647888
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24606_terminationG_0.smt2,sat,timeout,460.4787907600403,1200.004107952118
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24620_terminationG_0.smt2,sat,timeout,858.3496136665344,1200.0185866355896
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24634_terminationG_0.smt2,sat,timeout,968.2320141792297,1200.027504682541
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24662_terminationG_0.smt2,sat,timeout,858.4543452262878,1200.0105166435242
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2_fixed__p24586_edge_closing_0.smt2,timeout,sat,1200.0008499622345,1007.0962316989899
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__streamserver.bug.t2__p24572_terminationG_0.smt2,sat,timeout,5.556993722915649,1200.0105390548706
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24884_terminationG_0.smt2,sat,timeout,487.4949324131012,1200.011990070343
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25012_terminationG_0.smt2,sat,timeout,998.9214792251587,1200.020215511322
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25041_edge_closing_0.smt2,sat,timeout,648.4980552196503,1200.0081038475037
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25093_edge_closing_0.smt2,sat,timeout,343.75027298927307,1200.0160913467407
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__tqli.t2__p25267_edge_closing_0.smt2,sat,timeout,430.3047790527344,1200.0100169181824
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__w2_nt.t2__p25384_safety_0.smt2,unsat,timeout,1190.5505764484406,1200.0008347034454
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__walk.t2__p25579_terminationG_0.smt2,unsat,timeout,266.9350275993347,1200.0098645687103
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__walk.t2__p25584_terminationG_0.smt2,unsat,timeout,224.00040888786316,1200.0156633853912
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__walk.t2__p25589_terminationG_0.smt2,unsat,timeout,320.4766614437103,1200.0278856754303
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__walk.t2__p25594_terminationG_0.smt2,unsat,timeout,743.1705567836761,1200.015413761139
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__walk.t2__p25599_terminationG_0.smt2,unsat,timeout,582.9530589580536,1200.0080456733704
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__weakness.t2__p25659_terminationG_0.smt2,unsat,timeout,450.20110511779785,1200.011393070221
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26075_safety_0.smt2,unsat,timeout,671.2695050239563,1200.0062816143036
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26089_safety_0.smt2,unsat,timeout,1040.1372802257538,1200.019460439682
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26157_safety_0.smt2,timeout,unsat,1200.0022723674774,867.0344295501709
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26225_safety_0.smt2,unsat,timeout,1058.0367302894592,1200.0268845558167
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25841_terminationG_0.smt2,sat,timeout,189.67272853851318,1200.0178554058075
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__zlib-crc32-BYFOUR.c.t2__p26562_edge_closing_0.smt2,sat,timeout,1077.8642899990082,1200.0086498260498
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT2305872787415906654.smt2,unsat,timeout,150.61685991287231,1200.0311119556427
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT3497219735411737375.smt2,sat,timeout,309.4063115119934,1200.003070116043
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT4709971078612194434.smt2,unsat,timeout,2.25374436378479,1200.0046627521515
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT4802930628021030112.smt2,unsat,timeout,0.960984468460083,1200.0191342830658
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT5012629543273716739.smt2,sat,timeout,312.2875785827637,1200.0192136764526
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT578728211229400351.smt2,unsat,timeout,107.96289587020874,1200.0061974525452
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT6030602863271290399.smt2,unsat,timeout,137.85517287254333,1200.0269067287445
QF_NIA,no_bicp,complete-full-list,full-only,/AProVE/aproveSMT7786226412605780769.smt2,unsat,timeout,139.92776799201965,1200.0129771232605
QF_NIA,no_bicp,complete-full-list,full-only,/leipzig/term-Wvoafx.smt2,sat,timeout,98.79619145393372,1200.006774187088
QF_NIA,no_bicp,complete-full-list,full-only,/leipzig/term-XbWQfu.smt2,sat,timeout,227.8545618057251,1200.0196344852448
QF_NIA,no_bicp,complete-full-list,full-only,/leipzig/term-l6cqQI.smt2,sat,timeout,200.948344707489,1200.0363326072693
QF_NIA,no_bicp,complete-full-list,full-only,/leipzig/term-unsat-02.smt2,unsat,timeout,1169.559555530548,1200.013026714325
QF_NIA,no_bicp,complete-full-list,full-only,/mcm/07.smt2,sat,timeout,257.7235689163208,1200.006022453308
QF_NIA,no_bicp,complete-full-list,full-only,/mcm/101.smt2,unsat,timeout,1067.652203798294,1200.0114884376526
QF_NIA,no_bicp,complete-full-list,full-only,/mcm/14.smt2,sat,timeout,402.21553921699524,1200.0038406848907
QF_NIA,no_bicp,complete-full-list,full-only,/mcm/42.smt2,unsat,timeout,901.2432701587677,1200.0106256008148
QF_NIA,no_bicp,complete-full-list,full-only,/mcm/51.smt2,unsat,timeout,1049.3161449432373,1200.0170907974243
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/CInteger/Stroeder_15__4NestedWith3Variables_true-termination.c__p20313_terminationG_0.smt2,sat,timeout,445.22346663475037,1200.0083611011505
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/CInteger/Stroeder_15__AlternKonv.c__p20694_edge_closing_0.smt2,unsat,timeout,733.5324718952179,1200.0068821907043
QF_NIA,no_clause_reduction,complete-full-list,full-only,/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c__p21128_terminationG_0.smt2,sat,timeout,297.85487818717957,1200.004813194275
